brand	manufacturers_id	name	description	room_image_url	warranty
AirStep Basix	26	Random Plank			"
AIRSTEP 10-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 10-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>10 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>10 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>10 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>10 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Basix floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>10 Years</td></tr>
<tr><td>2. not to open at seams</td><td>10 Years</td></tr>
<tr><td>3. not to buckle</td><td>10 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>10 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 10-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs during years one through two if professional installation was paid for when the original floor was installed. For years three through five, the warranty covers material and 50% of reasonable labor costs if professional installation was paid for when the original floor was installed. After the fifth year, the warranty covers material only; labor will not be paid."
AirStep Basix	27	Flagstone			"
AIRSTEP 10-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 10-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>10 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>10 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>10 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>10 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Basix floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>10 Years</td></tr>
<tr><td>2. not to open at seams</td><td>10 Years</td></tr>
<tr><td>3. not to buckle</td><td>10 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>10 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 10-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs during years one through two if professional installation was paid for when the original floor was installed. For years three through five, the warranty covers material and 50% of reasonable labor costs if professional installation was paid for when the original floor was installed. After the fifth year, the warranty covers material only; labor will not be paid."
Ultima	28	Hampton Crossing			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	29	Natural Plank			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	30	Charisma			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	31	Destiny			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	32	Random Paver			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	33	Brazilian Slate			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	34	Sonoma			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	35	Pebble Creek			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	36	Patagonia			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	37	Sahara			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	38	Brookside			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	39	Montego Slate			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	40	Soho Slate			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	41	Mesa Slate			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	42	Nobility			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ultima	43	Sandstone			"
<h3>FIVE-STAR LIMITED WARRANTY<h3>
<table>
<tr><td>The Five-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
Ultima featuring Scotchgard Protector provides these additional warranty provisions:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
The Five-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Flor-Ever Plus	44	Select Oak			"
FOUR-STAR LIMITED WARRANTY
<table>
<tr><td>The Four-Star Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household item</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Four-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Flor-Ever Plus	45	Timber Trail			"
FOUR-STAR LIMITED WARRANTY
<table>
<tr><td>The Four-Star Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household item</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Four-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Flor-Ever Plus	46	Progression			"
FOUR-STAR LIMITED WARRANTY
<table>
<tr><td>The Four-Star Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household item</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Four-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Flor-Ever Plus	47	Building Blocks			"
FOUR-STAR LIMITED WARRANTY
<table>
<tr><td>The Four-Star Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household item</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Four-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Flor-Ever Plus	48	Metropolis			"
FOUR-STAR LIMITED WARRANTY
<table>
<tr><td>The Four-Star Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household item</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Four-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Flor-Ever Plus	49	Slate Walk			"
FOUR-STAR LIMITED WARRANTY
<table>
<tr><td>The Four-Star Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household item</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Four-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Flor-Ever Plus	50	Uptown			"
FOUR-STAR LIMITED WARRANTY
<table>
<tr><td>The Four-Star Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household item</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Four-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	51	Barcelona			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
