brand	manufacturers_id	name	description	room_image_url	warranty
Shaw	147	Baja Border			<a href='http://shawfloors.com/DOWNLOADS/WARRANTIES/Ceramic%20Tile%20Flooring%20Warranty.pdf'>CERAMIC TILE WARRANTY</a>
Shaw	148	Milano Mosaic			<a href='http://shawfloors.com/DOWNLOADS/WARRANTIES/Ceramic%20Tile%20Flooring%20Warranty.pdf'>CERAMIC TILE WARRANTY</a>
Shaw	149	Home Mosaic			<a href='http://shawfloors.com/DOWNLOADS/WARRANTIES/Ceramic%20Tile%20Flooring%20Warranty.pdf'>CERAMIC TILE WARRANTY</a>
Shaw	150	Augustino 20x20			<a href='http://shawfloors.com/DOWNLOADS/WARRANTIES/Ceramic%20Tile%20Flooring%20Warranty.pdf'>CERAMIC TILE WARRANTY</a>
Shaw	151	Ironsmith Hickory 5	Subtle scraping - almost a hammered effect - creates a floor that's rustic yet refined.  A very versatile hickory.	http://s7.shawimg.com/is/image/ShawIndustries/SW426_00963_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	152	Country Club	Country Club is a beautiful hand-scraped maple product with a higher gloss level than most hand-scraped texture and is available in five mouth-watering colors.  The inherent strength and durability of maple make Country Club a smart choice for your flooring needs.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/20110822DININGAREA_10B_V2?wid=630&obj=floors&src=is{ShawIndustriesRender/SW364_00420_MAIN}&res=20&sharp=2&op_sharpen=1With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	155	Golden Opportunity 5	The opportunity is here with Golden Opportunity - featuring four stunning colors in four widths highlighting the beauty of the oak grain - from Natural or Butterscotch to the darker Saddle and Gunstock.	http://s7.shawimg.com/is/image/ShawIndustries/SW356_00893_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	156	Brushed Suede	Imagine a floor that seems to meld two entirely different materials - soft, sensual fabric and strong, solid wood.  This gorgeous hardwood has a delicately sueded surface that actually feels soft to the t  Each unique plank is hand-brushed with firm wire implements, which dig into the soft portions of the wood, leaving the harder minerals intact.  The result is a new emphasis on the grain and the six color variations - the grain stands out dynamically, and the colors are enriched.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/CostaRica_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SW226_00138_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	157	Symphonic 5	Symphonic features six stunning colorations from light red oak natural to a rich dark merlot.	http://s7.shawimg.com/is/image/ShawIndustries/SW120_00841_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	158	Montgomery	Montgomery is a solid 5 oak collection that brings modern style to relaxed family living.  The collection is authentically hand-scraped, which is most unusual for a solid wood product.  The unique hand-scThis process makes for a beautifully crafted product that is offered in four of the richest new color tones with a satin finish and bold graining.	http://s7.shawimg.com/is/image/ShawIndustries/SW357_00172_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	159	Meridian	Bring nature in, beautifully.  The soft scraping of this maple floor has the appearance of ripples in water.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/M3845_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/TV820_00611_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	160	Heartland 5	Heartland showcases five oak colors with a naturally random variation providing a distinct visual range - from planks with extreme character, graining and color variation to those with a clean and consistent look...and everything in between.  Extreme variation should be expected.  Mixing planks from different boxes and installing randomly is imperative for a uniquely beautiful floor.	http://s7.shawimg.com/is/image/ShawIndustries/SW208_00938_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	161	Vicksburg	This stunning handscraped engineered hardwood flooring features hickory planks that are further enhanced with hand-applied 'chatter marks' giving each plank its unique character.	http://s7.shawimg.com/is/image/ShawIndustries/SW118_00917_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	162	Crestview 2.25		http://s7.shawimg.com/ir/render/ShawIndustriesRender/M3845_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/ZW584_00416_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	163	Hillcrest II		http://s7.shawimg.com/is/image/ShawIndustries/TV831_00248_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	164	Smooth Sailin'	Smooth Sailin' maple evokes a feeling of lazy afternoons spent on a vintage wooden yacht.  The velvety-smooth 5 wide planks come in natural colors that transform your space into a relaxed private retreathttp://s7.shawimg.com/is/image/ShawIndustries/SW258_00603_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	165	Castlefield		http://s7.shawimg.com/is/image/ShawIndustries/TV828_00622_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	167	Melrose Strip	Solid oak flooring available in six beautiful colorations and two widths.	http://s7.shawimg.com/is/image/ShawIndustries/SW110_00757_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	169	Whistler	Whistler features the elegantly casual look of hand-scraped, hand-rubbed wood with a matte, non-glossy finish.  The subtle hand-planing is unique and never duplicated or patterned, and the beveled edges are softly rounded rather than angular.  The hand-rubbing is so fine, it creates an undulating, feathered effect.	http://s7.shawimg.com/is/image/ShawIndustries/SW249_00231_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	170	Pebble Hill Hickory 5	Pebble Hill Hickory, which warms rooms with its rich grain and hand-scraped texture, has proven so popular we've added another width plus three new colors.  Hickory has inherent strength and durability, which make Pebble Hill a fantastic flooring choice.  Made in the USA.	http://s7.shawimg.com/is/image/ShawIndustries/SW219_00144_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	171	Hudson Bay	With Hudson Bay, we took one of our best-selling hand-scraped visuals and created a variation in mixed widths:  3, 5, and 6 3/8, all packed in the same box.  This results in an easier, less confusing mixeA hand-scraped Epic hardwood, Hudson Bay brings you the industry's top-selling scraping and chatter techniques and the most desired species, hickory.  The trendy mixed widths give a custom look and make a bold statement on the floor.	http://s7.shawimg.com/is/image/ShawIndustries/SW435_00340_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	173	California Dreamin' 5 inch	This soft-scraped maple showcases rich hues and graining patterns that are inherent to the species.  The delicately textured, but tough California Dreamin' maple comes in four on-trend colors to soothe your soul.	http://s7.shawimg.com/is/image/ShawIndustries/SW255_00312_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	174	Up North 3 1/4	Up North is a beautiful maple product that reveals more graining and mineral streaks with larger knot holes while still having a smooth finish.  The velvety-smooth 3 1/4 and 5 wide planks come in a rustic maple color that transforms your space into a relaxed private retreat.	http://s7.shawimg.com/is/image/ShawIndustries/SW371_00415_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	175	Symphonic 3 1/4	Symphonic features six stunning colorations from light red oak natural to a rich dark merlot.	http://s7.shawimg.com/is/image/ShawIndustries/SW119_00774_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	176	Eagle Ridge 2.25	Eight stunning colors in three widths highlighting the beauty of the oak grain - from honey to butterscotch to cherry.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Countess_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SW261_00401_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	178	Eagle Ridge 3.25	Eight stunning colors in three widths highlighting the beauty of the oak grain - from honey to butterscotch to cherry.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/BeaconHill_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SW262_00602_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	179	Huron		http://s7.shawimg.com/is/image/ShawIndustries/TV829_00346_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	180	Norton Oak 5	Norton Oak features three traditional colorations from light red oak natural to a rich gunstock.  Also available in 3 1/4 width.	http://s7.shawimg.com/is/image/ShawIndustries/TV807_00790_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	183	World Tour	World Tour is a beautiful hand-scraped hickory product with a higher gloss level than most hand-scraped floors.  It warms rooms with its rich grain and hand-scraped texture and is available in four luscious colors.  The inherent strength and durability of hickory make World Tour a smart choice for your flooring needs.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SW363_00172_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	184	Acadian Heights	It's a first for Epic — a 6 3/8-wide format, for today's most on-trend hardwood look!  Add hand scraping — grooved and chattered, with a great deal of character — and you have a stunning style in much-lov  Lustrous satin finish — for a warm, elegant look.nd-ruhttp://s7.shawimg.com/ir/render/ShawIndustriesRender/20110822DININGAREA_19_H2B?wid=630&obj=floors&src=is{ShawIndustriesRender/SW386_00424_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	185	Pemberton	Imagine a floor that seems to meld two entirely different materials - soft, sensual fabric and strong, solid wood.  This gorgeous hardwood has a delicately sueded surface that actually feels soft to the t  Each unique plank is hand-brushed with firm wire implements, which dig into the soft portions of the wood, leaving the harder minerals intact.  The result is a new emphasis on the grain and the three color variations - the grain stands out dynamically, and the colors are enriched.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/CostaRica_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/TV821_00138_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	186	Heartland 3.25	Heartland showcases five oak colors with a naturally random variation providing a distinct visual range - from planks with extreme charcter, graining and color variation to those with a clean and consistent look...and everything in between.  Extreme variation should be expected.  Mixing planks from different boxes and installing randomly is imperative for a uniquely beautiful floor.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/201107Bedroom2_Vignette?wid=630&obj=floors&src=is{ShawIndustriesRender/SW207_00780_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	187	Ironsmith Maple 5	Bring nature in, beautifully.  The soft scraping of this maple floor has the appearance of ripples in water.	http://s7.shawimg.com/is/image/ShawIndustries/SW422_00145_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	188	Golden Opportunity 4	The opportunity is here with Golden Opportunity - featuring four stunning colors in four widths highlighting the beauty of the oak grain - from Natural or Butterscotch to the darker Saddle and Rifle Oak.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/M3845_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SW429_00236_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	189	Lewis & Clark	Lewis & Clark is a solid 4 red maple collection that brings modern style to relaxed family living.  The collection is hand-scraped and distressed, which is most unusual for a solid wood product.  Chatter marks emphasize and complement the undulating grain.	http://s7.shawimg.com/is/image/ShawIndustries/SW253_00890_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	190	Broadmoor	With Broadmoor, we took one of our best-selling hand-scraped visuals and created a variation in mixed widths:  3, 5, and 7, all packed in the same box.  This results in an easier, less confusing mixed width installation; more even color across the installation; and a cohesive, consistent, designer look.	http://s7.shawimg.com/is/image/ShawIndustries/TV826_00345_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	191	Windsor 3 1/4	Enjoy the deep, rich browns of natural walnut flooring with Windsor.	http://s7.shawimg.com/is/image/ShawIndustries/SW136_00916_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	193	Up North 5	Up North is a beautiful maple product that reveals more graining and mineral streaks with larger knot holes while still having a smooth finish.  The velvety-smooth 3 1/4 and 5 wide planks come in a rustic maple color that transforms your space into a relaxed private retreat.	http://s7.shawimg.com/is/image/ShawIndustries/SW372_00415_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	194	Hampshire 3 1/4	For those who prefer a lighter floor, Hampshire is the perfect choice and is available in two widths - 3 1/4 and 5.	http://s7.shawimg.com/is/image/ShawIndustries/SW124_00130_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	196	Cosmopolitan Maple	The news is the shine!  This eye-catching engineered maple collection is hand-scraped and sanded for an aged appearance.  The surface is undulating, rolling, silky to the touch, and forgiving of w  Black and white - used separately or in combination - are the distinctly upscale colors of this collection.  They're very on-trend and the height of fashion in clothing and the home.  Little grain is seen in this shiny collection of opaque-finished planks, which heightens the dramatic impact.  Designers say that white is the bestseller of most mass-market homeware collections, because it combines with any palette.  And black is perennially associated with luxury brands.	http://s7.shawimg.com/is/image/ShawIndustries/SW264_00949_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	197	Camden Hills	Camden Hills is an exceptionally inviting hand-scraped fllor that fills a niche between the traditional and the very rustic and timeworn - so it appeals to a broader audience.  The elegantly distressed liCamden Hills' graceful texture combines with lustrous, warm colors to accentuate the hickory grain of each plank.  And the fineness of the scraping further enhances the sculpted, contoured bevel edges.	http://s7.shawimg.com/is/image/ShawIndustries/SW433_00191_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	200	Campbell	Campbell maple evokes a feeling of lazy afternoons spent on a vintage wooden yacht.  The velvety-smooth 5 wide planks come in natural colors that transform your space into a relaxed private retreat.	http://s7.shawimg.com/is/image/ShawIndustries/TV805_00312_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	201	Piedmont Park	Rich red oak with an authentic hand-scraped surface, Piedmont Park gives you the sense of stepping back into yesteryear.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Kersley_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SW187_00932_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	202	Rosedown Hickory	An eye-catching addition to the Epic Legends collection, Rosedown Hickory warms up a room with rich graining and dramatic texture.  The distressed and hand-rubbed surface has a distinctive sculptuHigh variation from one plank to another features a unique floor - no two floors will ever look the same. and schttp://s7.shawimg.com/is/image/ShawIndustries/SW221_00306_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	203	Victoria Park		http://s7.shawimg.com/is/image/ShawIndustries/TV830_00983_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	207	Metropolitan Maple	The news is the shine!  It's smooth, gleaming, and gorgeous on this eye-catching engineered maple collection.  The high-gloss, metro-smooth surface with subtle distressing makes the floor more for  Extremely fashionable, Metropolitan Maple features leading-edge colors - mottled, shaded tones that range from coffee browns to new, trendy charcoal.  The color variation within each board adds greatly to the visual interest.	http://s7.shawimg.com/is/image/ShawIndustries/SW251_00503_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	209	Windsor 5	Enjoy the deep, rich browns of natural walnut flooring with Windsor.	http://s7.shawimg.com/is/image/ShawIndustries/SW137_00916_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	210	Sleepy Hollow Oak	Artisans scrape every plank of Sleepy Hollow Oak by hand to give it a time-worn texture.  Plus 3 1/4 and 5 widths are packaged together to create a random-width designer floor.	http://s7.shawimg.com/is/image/ShawIndustries/SW180_00931_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	213	Crestview 3.25		http://s7.shawimg.com/ir/render/ShawIndustriesRender/M3845_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/ZW585_00947_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	215	Grand Canyon Vista	All the beauty of Grand Canyon products - with two lighter maple colors added.  One is a rich, clear neutral, and the other is a crisp cider.  Both showcase the inherent variations present in a GrThe new lighter colors enhance the popular Grand Canyon Collection.  The appealing rustic look is still here - but it's more subtle in this collection, so the overall feeling is more elegant.	http://s7.shawimg.com/is/image/ShawIndustries/SW381_00290_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	216	Revere Maple	Lustrous and alluring.  A floor that looks ages old, because every plank is scraped and distressed by hand.	http://s7.shawimg.com/is/image/ShawIndustries/SW182_00935_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	217	Hampshire 5	For those who prfer a lighter floor, Hampshire is the perfect choice and is available in two widths - 3 1/4 and 5.	http://s7.shawimg.com/is/image/ShawIndustries/SW125_00130_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	218	Golden Opportunity 2 1/4	The opportunity is here with Golden Opportunity - featuring four stunning colors in four widths highlighting the beauty of the oak grain - from Natural or Butterscotch to the darker Saddle and Gunstock.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Countess_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SW351_00143_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	219	Ironsmith Oak 5	Subtle scraping - almost a hammered effect - creates a floor that's rustic yet refined.  A very versatile oak.	http://s7.shawimg.com/is/image/ShawIndustries/SW423_00255_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	220	Pebble Hill 3.25	Pebble Hill Hickory, which warms rooms with its rich grain and hand-scraped texture, has proven so popular we've added another width plus three new colors.  Hickory has inherent strength and durability, which make Pebble Hill a fantastic flooring choice.  Made in the USA.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/20110822DININGAREA_14_H2B?wid=630&obj=floors&src=is{ShawIndustriesRender/SW354_00144_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	223	Monticello Cherry	Superior craftsmanship.  Artisans achieve the venerable look of antiquity by scraping each lushy grained plank by hand.	http://s7.shawimg.com/is/image/ShawIndustries/SW184_00945_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	224	Jubilee 5	Jubilee showcases four hickory colors with a naturally random variation providing a distinct visual range - from planks with extreme character, graining and color variation to those with a clean and consistent look...and everything in between.  Extreme variation should be expected.	http://s7.shawimg.com/is/image/ShawIndustries/SW194_00132_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	226	Mabry Mill	Mabry Mill is a solid 5 oak collection that brings modern style to relaxed family living.  The collection is authentically hand-scraped, which is most unusual for a solid wood product.  The unique hand-sc  This process makes for a beautifully crafted product that is offered in two of the richest new color tones with a satin finish and bold graining.	http://s7.shawimg.com/is/image/ShawIndustries/TV816_00322_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	229	Chelsea	Echoing the warmth and comfort of simpler times, Chelsea features finely chiseled hickory planks that are evidence of the superb woodcarving skill that went into their creation.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Tuscan_slate?wid=630&obj=floors&src=is{ShawIndustriesRender/SW188_00210_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	230	Bamboo Vertical	Bamboo Vertical provides the exquisite beauty and extraordinary performance of bamboo in both natural and carbonized colorations.	http://s7.shawimg.com/is/image/ShawIndustries/SW084_0V700_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	232	Chesapeake 5	Chesapeake showcases the beauty of American Cherry veneers in two widths - 3 1/4 and 5.	http://s7.shawimg.com/is/image/ShawIndustries/SW133_00860_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	234	Hillcrest	It's a first for Epic — a 7-wide format, for today's most on-trend hardwood look!  Add hand scraping — grooved and chattered, with a great deal of character — and you have a stunning style in much-loved m  Lustrous satin finish — for a warm, elegant look.nd-ruhttp://s7.shawimg.com/ir/render/ShawIndustriesRender/M3845_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/TV801_00635_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	235	Golden Opportunity 3 1/4	The opportunity is here with Golden Opportuniy - featuring four stunning colors in four widths highlighting the beauty of the oak grain - from Natural or Butterscotch to th darker Saddle and Gunstock.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SW352_00605_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	236	Gold Rush Walnut	Every plank is hand-scraped and distressed to achieve the rich texture and patina only time could create...until now.	http://s7.shawimg.com/is/image/ShawIndustries/SW183_00940_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	237	Jubilee 3 1/4	Jubilee showcases four hickory colors with a naturally random variation providing a distinct visual range - from planks with extreme character, graining and color variation to those with a clean and consistent look...and everything in between.  Extreme variation should be expected.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/20110822LIVINGROOM_44_H2B?wid=630&obj=floors&src=is{ShawIndustriesRender/SW193_00936_MAIN}&res=20&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	240	Chesapeake 3 1/4	Chesapeake showcases the beauty of American Cherry veneers in two widths - 3 1/4 and 5.	http://s7.shawimg.com/is/image/ShawIndustries/SW132_00860_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	242	Abilene	Subtle scraping - almost a hammered effect - creates a floor that's rustic yet refined.  A very versatile hickory.	http://s7.shawimg.com/is/image/ShawIndustries/TV819_00963_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	243	Norton Oak 3.25	Norton Oak features three traditional colorations from light red oak natural to a rich gunstock.  Also available in 5 width.	http://s7.shawimg.com/is/image/ShawIndustries/TV806_00790_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	244	Maverick	Maverick is a solid 4 red maple collection that brings modern style to relaxed family living.  The collection is hand-scraped and distressed, which is most unusual for a solid wood product.  Chatter marks emphasize and complement the undulating grain.	http://s7.shawimg.com/is/image/ShawIndustries/TV814_00890_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	246	Skyview Lake	Skyview Lake's rippling color and grain create the staccato movement of our appealing pear visual.  Wispy horizontal strokees intersect the fine linear grain, and small glowing areas call to mind the Northern Lights.  Made in the USA.	http://s7.shawimg.com/is/image/ShawIndustries/SL933_00474_ROOM?$sf_w630$	
Shaw	248	Zocalo	Unique texture with light overall handscraping looks natural and upscale.  3.66 wide planks in high demand and growing, it is the hottest trend in laminate.  Hammered Kupay is an exotic South American hickory with a dappled texture and reflective quality, like a shimmering pool of water.	http://s7.shawimg.com/is/image/ShawIndustries/SL248_00257_ROOM?$sf_w630$	
Shaw	249	Ritz Collection	Very realistic look, with exotic graining and colorations.  The extreme gloss highlights and magnifies the graining, allowing it to show through.  Dynamic design, color and detail because of the clarity of the OptiGuard finish, Ritz has an enhanced real-wood appearance-colors are brimming with rich detail and uniqueness.	http://s7.shawimg.com/is/image/ShawIndustries/SL252_00266_ROOM?$sf_w630$	
Shaw	250	Fountainhead Lk	Fountainhead Lake, walnut's time-honored richness offers a comfortable, classic-and distinctly upscale-look for fashionable rooms.  The dusky grain swirls rhythmically, while Shaw's Luminiere finish adds a lustrous glow.  Made in the USA.	http://s7.shawimg.com/is/image/ShawIndustries/SL934_00620_ROOM?$sf_w630$	
Shaw	252	Caribbean Vue	Replicating three exotic woods, Caribbean Vue has incredible clarity.  Each color is etched by delicate, dark grain running in rhythmic patterns.  The grain is realistically clear and rich in detail.  It's a luxurious, sunc-drenched floor made even brighter by Shaw's Luminiere finish.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/BeaconHill_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SL929_00847_MAIN}&res=18&sharp=2&op_sharpen=1	
