brand	manufacturers_id	name	description	room_image_url	warranty
Laticrete	73	Glass Mosaic Adhesive	<p>LATICRETE Glass Mosaic Adhesive is a one-step, non-sag, polymerfortified adhesive mortar that is specifically formulated for use in glass tile applications. LATICRETE Glass Mosaic Adhesive has great workability and produces an ultra white finish that enhances the look of glass mosaics, glass tile, and most any translucent tile or stone.</p><p class= inchbold inch>Uses</p><p>Designed for interior, exterior, and submerged installations of all types of glass tiles over concrete, exterior glue plywood (interior, dry areas only), and a variety of other substrates.</p>		
Laticrete	74	4-XLT Rapid	<p>LATICRETE 4-XLT Rapid is a fast setting, multi-use, polymer fortified adhesive mortar for large format tile installations. LATICRETE 4-XLT Rapid offers tremendous utility for non-sag wall installations, medium bed build up and thin-set applications on floors. LATICRETE 4-XLT Rapid is built on LATICRETE Water Dispersion Technology (WDT) platform. WDT provides for the complete dispersion of water within the mix allowing users to achieve the desired application consistency. LATICRETE 4-XLT Rapid also features LATICRETE DUST LOCK Technology, dramatically reducing onsite mess both during transportation of the product as well as while mixing.</p>		
Laticrete	75	LATICRETE Hydro Ban Pre-Sloped Shower Pan	<p>LATICRETE Hydro Ban Pre-Sloped Shower Pan is a component of the expanded LATICRETE Hydro Ban inch; line of products that allow for high quality rapid shower installations. Constructed of lightweight high-density expanded polystyrene, the LATICRETE Hydro Ban Pre-Sloped Shower Pan comes with a factory installed drain/waste line connection, is 100% waterproof, and ready-to-tile.</p>		
Laticrete	76	LATICRETE Hydro Ban Preformed Seat	<p>LATICRETE Hydro Ban Preformed Seat are components of the  expanded LATICRETE Hydro Ban line of waterproofing products  that allow for high quality rapid shower installations. LATICRETE  Hydro Ban Preformed Seat are made from high-density expanded  polystyrene with a waterproof finish. The LATICRETE Hydro Ban  Preformed Seats are 100% waterproof and ready-to-tile</p>		
Laticrete	77	LATICRETE Hydro Ban Preformed Niche	<p>LATICRETE Hydro Ban Preformed Niche is a component of the  expanded LATICRETE Hydro Ban line of waterproofing products that  allow for high quality rapid shower installations. LATICRETE Hydro  Ban Preformed Niche is constructed of lightweight high-density  expanded polystyrene with a waterproof finish and is ready to tile.</p>		
Laticrete	78	LATICRETE Hydro Ban Linear Drain	<p>LATICRETE Hydro Ban Linear Drain is a low profile linear floor drain specifically designed for bonded waterproofing installations with LATICRETE Hydro Ban waterproofing membrane. LATICRETE Hydro Ban Linear Drain allows for the use of large format tile or stone installations in a shower with a single plane slope to the drain. The LATICRETE Hydro Ban Linear Drain can be installed near the wall or at medial locations in a variety of areas requiring waterproof applications.</p>		
Laticrete	79	LATICRETE Hydro Ban Bonding Flange Drains	<p>LATICRETE Hydro Ban Bonding Flange Drain and the LATICRETE Hydro Ban Bonding Flange Tile Drain are low profile floor drains specifically designed  for bonded waterproofing installations with LATICRETE Hydro Ban  waterproofing membrane. LATICRETE Hydro Ban Flange Drains allow  for the installation in a shower eliminating the pre-slope and primary  shower pan liner according to TCNA B422.</p>		
Laticrete	80	LATICRETE Hydro Ban Adhesive & Sealant	<p>LATICRETE Hydro Ban Adhesive &amp; Sealant is a one component, fast curing, hybrid elastomeric adhesive and sealant. This product is specifically formulated to meet today's Green Building Standards and has excellent adhesion on a wide variety of substrates. For use with LATICRETE Hydro Ban Pre-Sloped Shower Pan, LATICRETE Hydro Ban Preformed Seat, LATICRETE Hydro Ban Preformed Niche, LATICRETE Hydro Ban Pre-Sloped Ramp, LATICRETE Hydro Ban Preformed Curb and LATICRETE Hydro Ban Preformed Curb Overlay</p>		
Laticrete	81	LATICRETE Unsanded Grout	<p>A premium, factory prepared, polymer fortified unsanded portland cement grout designed to be mixed with water or LATICRETE 1776 Grout Enhancer. Formulated from a blend of high strength portland cement, graded aggregates, polymers and color-fast pigments. Provides a grout joint that is dense, hard and durable.</p>		
Laticrete	82	LATICRETE Sanded Grout	<p>LATICRETE Sanded Grout is a premium, factory prepared grout designed to be mixed with water or LATICRETE 1776 Grout Enhancer. LATICRETE Sanded Grout is formulated from a blend of high strength portland cement, graded aggregates, polymers and color-fast pigments and provides a grout joint that is dense, hard and durable.</p>		
Laticrete	83	LATICRETE Hydro Ban Pre-Sloped Extension	<p>LATICRETE Hydro Ban Pre-Sloped Extension is made from high-density expanded polystyrene with a liquid waterproof membrane finish coat. LATICRETE Hydro Ban Pre-Sloped Extension is a lightweight ready-to-tile extension to be installed with the Hydro Ban Pre-Sloped Shower Pan to extend the length of the Pre-Sloped Shower Pan up to 2' (61 cm).</p>		
Laticrete	84	LATICRETE Hydro Ban Pre-Sloped Ramp	<p>LATICRETE Hydro Ban Pre-Sloped Ramp is made from high-density expanded polystyrene with a waterproof membrane coating. LATICRETE Hydro Ban Pre-Sloped Ramp is a lightweight ready-to-tile ramp to be installed with the LATICRETE Hydro Ban Pre-Sloped shower pan for ADA compliant showers.</p>		
Laticrete	85	LATICRETE Hydro Ban Preformed Curb	<p>LATICRETE Hydro Ban Preformed Curb is made from high-density expanded polystyrene with a liquid waterproof membrane coating applied to it. LATICRETE Hydro Ban Preformed Curb is lightweight and ready-to-tile.</p>		
Laticrete	86	LATICRETE Hydro Ban Preformed Curb Overlay	<p>LATICRETE Hydro Ban Preformed Curb Overlay is made from high-density expanded polystyrene with a liquid waterproof membrane coating. LATICRETE Hydro Ban Preformed Curb Overlay is lightweight and ready-to-tile.</p>
