manufacturers_id	name	description	room_image_url	warranty
152	Eastport	"Our Eastport pattern combines a timely color palette with classic design - creating a fresh combination featuring a Prussian blue ground with accents of terra cotta, hemp and jute. Subtle and masterfully placed color striations provide rich color and textural interest. Woven in the U.S.A. of exceptionally fine New Zealand wool and luster washed, rugs from the Original Karastan Collection are luxuriously soft, resilient, and easy to maintain."	http://s7d5.scene7.com/is/image/Karastan/700_727_Eastport
153	Toscano	"The outstanding reception to our Ravenna pattern has precipitated an immediate coordinate - and it is a beauty! For those who favor Ravenna's rich color palette, but are looking for a lighter complement, Toscano is the perfect partner. The trend for using brown keeps getting stronger; and with the increased focus on environmental concerns ""earth"" colors are likely to stay in the forefront. Mocha browns make a wonderful warm neutral - complementing almost any hue. Toscano is part of the Ashara collection."	http://s7d5.scene7.com/is/image/Karastan/549_15009_ToscanoA
154	French Quarter -  Bluestone	"Comfortable, weathered, easy to live with color is the signature style of the Sierra Mar collection - with relaxed patterns that work with both traditional and modern design. French Quarter - Bluestone is a transitional design inspired by the ironwork gates and balconies of New Orleans. This graphic composition is softened with an organic visual texture rendered in a palette of soft browns, robin's egg blue and limestone. Woven in the U.S.A. of premium New Zealand worsted wool, our French Quarter - Bluestone rug has a wonderfully soft hand and a durable construction. "	http://s7d5.scene7.com/is/image/Karastan/35505_33016_FrenchQuarterBluestone
155	French Quarter - Henna	"Comfortable, weathered, easy to live with color is the signature style of the Sierra Mar collection - with relaxed patterns that work with both traditional and modern design. French Quarter - Henna is a transitional design inspired by the ironwork gates and balconies of New Orleans. This graphic composition is softened with an organic visual texture rendered in a palette of soft browns and henna red. Woven in the U.S.A. of premium New Zealand worsted wool, our French Quarter - Bluestone rug has a wonderfully soft hand and a durable construction."	http://s7d5.scene7.com/is/image/Karastan/35505_33017_FrenchQuarterHenna
159	Villa Veneto Ivory	"Our award winning Villa Veneto rug has risen into our ""Top 10"" - and indications are we could have the same ""one, two"" success that we have with Agra and Agra Ivory. Villa Veneto is for consumers who are looking for the same rusticated flavor - but with a lighter look. Using color - and a subtle ""cross-hatch"" design effect, Villa Veneto Ivory expands our offering in weathered, distressed, aged, and worn looks that replicate as closely as possible the look of a fine antique rug."	http://s7d5.scene7.com/is/image/Karastan/2200_207_VillaVenetoIvory
160	Serapi	"Our Serapi pattern adds to our offering of masterful color effects that replicate as closely as possible the look of a fine antique rug. Inspired by the weathered wall colors of Italian Villas, this versatile palette of terra cotta, amber, sage and olive green is punctuated with accents of peacock blue. Each rug woven in the U.S.A. of premium New Zealand wool, then finished with a light antique wash to harmonize and mellow the colors. Serapi is part of the Antique Legends collection."	http://s7d5.scene7.com/is/image/Karastan/2200_208_Serapi
170	Persian Garden	"Persian Garden is a perfect example of the masterful combination of color and design achievable on the Karastan looms.  Inspired by a beautiful antique Persian rug circa 1900, Karastan's interpretation features an intricate stylized floral pattern on a neutral field.  The pattern is accented with understated blues and tiny accents of persimmon.  The surrounding border features a graceful repeating floral motif against an intricately stria'd ground with an 'ombre' effect."	http://s7d5.scene7.com/is/image/Karastan/700_728_PersianGarden
171	Diamond Ikat - Curry	"Diamond Ikat takes its cues from one of today's most fashionable statements in home furnishings and couture.  Its fabric-like patterning and simple edge treatment give this a clean contemporary look, while the tonal colorations soften the design.  Diamond Ikat coordinates with our patterns Beaded Curtain and Vintage Batik from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
172	Diamond Ikat - Chili Pepper	"Diamond Ikat takes its cues from one of today's most fashionable statements in home furnishings and couture.  Its fabric-like patterning and simple edge treatment give this a clean contemporary look, while the tonal colorations soften the design.  Diamond Ikat coordinates with our patterns Beaded Curtain and Vintage Batik from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
173	Diamond Ikat - Indigo	"Diamond Ikat takes its cues from one of today's most fashionable statements in home furnishings and couture.  Its fabric-like patterning and simple edge treatment give this a clean contemporary look, while the tonal colorations soften the design.  Diamond Ikat coordinates with our patterns Beaded Curtain and Vintage Batik from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/35502_23135_DiamondIkatIndigo
174	Diamond Ikat - Espresso	"Diamond Ikat takes its cues from one of today's most fashionable statements in home furnishings and couture.  Its fabric-like patterning and simple edge treatment give this a clean contemporary look, while the tonal colorations soften the design.  Diamond Ikat coordinates with our patterns Beaded Curtain and Vintage Batik from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
175	Beaded Curtain - Curry	"Beaded Curtain is a fascinating organic stripe softened by the addition of what could be interpreted as beads, buds or berries.  It works as a geometric, but with a softer look, and coordinates with our patterns Diamond Ikat and Vintage Batik also from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
176	Beaded Curtain - Chili Pepper	"Beaded Curtain is a fascinating organic stripe softened by the addition of what could be interpreted as beads, buds or berries.  It works as a geometric, but with a softer look, and coordinates with our patterns Diamond Ikat and Vintage Batik also from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
177	Beaded Curtain - Indigo	"Beaded Curtain is a fascinating organic stripe softened by the addition of what could be interpreted as beads, buds or berries.  It works as a geometric, but with a softer look, and coordinates with our patterns Diamond Ikat and Vintage Batik also from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/35502_13111_BeadedCurtainIndigo
178	Beaded Curtain - Black	"Beaded Curtain is a fascinating organic stripe softened by the addition of what could be interpreted as beads, buds or berries.  It works as a geometric, but with a softer look, and coordinates with our patterns Diamond Ikat and Vintage Batik also from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
179	Vintage Batik - Curry	"Our Vintage Batik rug is a subtle transitional design that combines tonal color with a lavish degree of visual texture. Inspired by the richness of hand-dyed resist printed cloth our Vintage Batik rugs add fashion forward design to the floor. Its fabric-like patterning and simple edge treatment give this a clean contemporary look.  Vintage Batik coordinates with our patterns Beaded Curtain and Diamond Ikat from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
181	Vintage Batik - Chili Pepper	"Our Vintage Batik rug is a subtle transitional design that combines tonal color with a lavish degree of visual texture. Inspired by the richness of hand-dyed resist printed cloth our Vintage Batik rugs add fashion forward design to the floor. Its fabric-like patterning and simple edge treatment give this a clean contemporary look.  Vintage Batik coordinates with our patterns Beaded Curtain and Diamond Ikat from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/35502_32118_VintageBatikChiliPepper
182	Vintage Batik - Indigo	"Our Vintage Batik rug is a subtle transitional design that combines tonal color with a lavish degree of visual texture. Inspired by the richness of hand-dyed resist printed cloth our Vintage Batik rugs add fashion forward design to the floor. Its fabric-like patterning and simple edge treatment give this a clean contemporary look.  Vintage Batik coordinates with our patterns Beaded Curtain and Diamond Ikat from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
183	Vintage Batik - Espresso	"Our Vintage Batik rug is a subtle transitional design that combines tonal color with a lavish degree of visual texture. Inspired by the richness of hand-dyed resist printed cloth our Vintage Batik rugs add fashion forward design to the floor. Its fabric-like patterning and simple edge treatment give this a clean contemporary look.  Vintage Batik coordinates with our patterns Beaded Curtain and Diamond Ikat from the Woven Impressions collection."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
184	Bella Rosa	"'Bella Rosa' is a genuine 'American Beauty'.  A classic and easy to live with pattern of palmettes and delicate vines set against a background of vivid red.  Loaded with visual texture, this perfectly balanced design is created in neutral shades of dried wild grass, and is accented with small areas of Peacock blue."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
186	Cantilena	"'Peshawar' rugs have unique color effects originally achieved by hand spinning especially twisted wool that produced subtle nuances of color when dyed and woven. Designs used are traditional, yet relaxed, with freshened color palettes geared toward today's interiors. Karastan's master designers have re-created this stunning visual texture using meticulously placed nuances of color. The Shapura collection offers the design forward consumer the unique texture that was, until now, not consistently available in a high quality machine woven rug."	http://s7d5.scene7.com/is/image/Karastan/535_16007_Cantilena
191	Capsilon Changing Seasons RR	"Capsilon is defined by a tasteful display of stripes, which stroll across its cut-pile field. Its linear design is colorfully patterned in multiple shades inspired by the changing seasons.  Use of New Zealand wool softens the touch and preserves the beauty of Capsilon so it can be enjoyed for years to come.<BR><BR>NOTE: All roll runners are unfinished at both ends."	http://s7d5.scene7.com/is/image/Karastan/4538R_Capsilon_runner
231	Pacifique Amaranth RR	"Karastan adds accents of pattern to Pacifique's striped, cut-pile field, giving it an unexpected twist of progressive style. Inviting shades of color hit the beauty mark and add to its distinctive allure. The natural qualities of New Zealand wool further enhance the exceptional characteristics of Pacifique's Wilton woven texture and create a carpet that few can resist."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
232	Pacifique Batik RR	"Karastan adds accents of pattern to Pacifique's striped, cut-pile field, giving it an unexpected twist of progressive style. Inviting shades of color hit the beauty mark and add to its distinctive allure. The natural qualities of New Zealand wool further enhance the exceptional characteristics of Pacifique's Wilton woven texture and create a carpet that few can resist."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
233	Pacifique Yves RR	"Karastan adds accents of pattern to Pacifique's striped, cut-pile field, giving it an unexpected twist of progressive style. Inviting shades of color hit the beauty mark and add to its distinctive allure. The natural qualities of New Zealand wool further enhance the exceptional characteristics of Pacifique's Wilton woven texture and create a carpet that few can resist."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
245	Semblant Candela RR	"Semblant struts its way across the floor leaving a trail of fashion in its path. Stunning blocks of color forge ahead in a cut-pile display that personalizes a room with style. Warmly modern, Semblant's New Zealand wool weave has an inviting personality that is welcoming to all."	http://s7d5.scene7.com/is/image/Karastan/4540R_Semblant_runner
254	Southwood Croissant	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
255	Southwood Bone	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
256	Southwood Coffee	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
257	Fairview Croissant	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
258	Brighton Station Croissant	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
259	Brighton Station Coffee	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/74600_12105_BrightonStationCoffee
260	Montelena Merlot	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/74600_12106_MontelenaMerlot
261	Montelena Camel	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
262	Granville Estates Seabreeze	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
263	Granville Estates Camel	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
264	Ambler Ivory	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
265	Ambler Merlot	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/74700_13101_CarmelAmblerMerlot
267	Ambler Coral	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
268	Ambler Mink	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
270	Kingsley Cooper	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
271	Riata Slate	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
272	Pescadero Ginger	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
273	Pescadero Teal	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
274	Cabrillo Taupe	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
275	Cabrillo Slate	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
276	Costado Slate	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
278	Sombria Slate	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
279	Salinas Taupe	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
280	Del Ray Fog	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
281	San Luis Slate	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
282	Monte Verde Sage	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
283	Palmero Ginger	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
284	Palmero Chestnut	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
286	Cypress Point Crimson	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
287	Brookdale Croissant	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
288	Monte Vista Crimson	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/74700_13124_CarmelMonteVistaCrimson
289	Santa Lucia Chestnut	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
292	Lille Croissant	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
293	Mericourt Teal	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
294	Mericourt Crimson	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
295	Avion Teal	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
296	Bethune Copper	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
298	Barlin Camel	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
299	Dechy Sage	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
301	Dechy Taupe	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/74800_14111_ArtoisDechyTaupe
302	Divion Croissant	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/74800_14112_ArtoisDivionCroissant
304	Mathias Fog	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
305	Dainville Chestnut	"Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
306	Pavilion	"Floating and overlapping medallions create a kaleidoscope of visual interest in tones of grey, ivory, gold and copper. Pavilion is a  casual, modern design that offers an updated decorating solution in a brand people trust."	http://s7d5.scene7.com/is/image/Karastan/575_17001_Pavilion
307	Verve	"Interlocking ellipses in livable shades of robin's egg with an ombre background that transitions from camel to ivory and back again create a casual, modern design that offers an updated decorating solution in a brand people trust."	http://s7d5.scene7.com/is/image/Karastan/575_17003_Verve
308	Pavilion Twilight	"Floating and overlapping medallions create a kaleidoscope of visual interest in updated jewel tones. Pavilion Twilight is a casual, modern design that offers an updated decorating solution in a brand people trust."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
309	Heritage Kirman Crimson	"Based on a rug originally introduced by Karastan in 1941, the Heritage Kirman pattern has been updated with vivid shades of red and brown accented by peacock blue and bronze.  Multiple borders surround a field of curvilinear medallions and graceful floral designs."	http://s7d5.scene7.com/is/image/Karastan/700_733_HeritageKirmanCrimson
310	Prewett Ranch Ginger	"Ann ivory major border and other minor borders surround a ginger field strewn with palmettes and vines accented in shades of sage and olive green."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
311	Summerset Camel	"Turkish inspired elements in shades of red, plum, sage and slate are surrounded by a minor border on a camel field."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
312	Mission Street Coral	"An over sized Ivory and Camel floral damask pattern on a Coral background.  Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
313	Poppy Hills Bone	"One element of the Pescadero Ginger rug has been enlarged, repeated and framed with a light brown border.  Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection.  Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
314	Fern Canyon Sage	"A small ivory and camel leaf pattern borders a sage green open field.  Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection.  Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
315	Forest Hills Taupe	"Wisteria vines in shades of plum and camel meander across a taupe field.  Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection.  Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
316	Sonado Brown	"A coral trellis design encloses ivory fretwork inspired patterns on a brown field.  Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection.  Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/74700_13130_SonadoBrown
317	Sonado Taupe	"An ivory trellis design encloses plum fretwork inspired patterns on a taupe field.  Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
318	Halle Fog	"A painterly abstract with curvilinear shapes in shades of gray, brown, sage and teal. Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/74800_14116_HalleFog
319	Auby Bone	"Brushstrokes of brown, tan and gray cross a field of bone in an abstract landscape.  Clean lined geometrics, painterly abstracts and mid-century modern designs make up the fashion forward designs in the Artois collection. An exciting play of color and pattern embrace today's expressive style and takes this collection in modern directions."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
320	Walnut Park Red	"A brilliant red traditional field of palmettes and vines is surrounded by ivory and caramel leaf-like elements that escape the boundaries of a chocolate border."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
321	Prewett Ranch Fog	"A gray primary border and smaller guard bands surround a beige field of palmettes and vines accented in shades of spice, lime green and aqua."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
322	Westridge Slate/Ivory	"Traditional rosettes and curvilinear vines in coral, yellow and gray on an ivory field with a blue border."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
323	Westridge Taupe/Plum	"Traditional rosettes and curvilinear vines in coral, gold and ivory on a purple field with a gray border."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
324	Monte Vista Fog	"Patchwork of traditional Persian floral elements featuring chocolate brown, steel gray and caramel accented with lime green and paprika."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
325	Bristol Lane Gray	"A Regency inspired fret pattern that is both modern and elegant features octagonal medallions in caramel, ivory and beige on a gray field."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
326	Portola Sage	"Earth tone philodendron leaves on an ivory field with a solid ivory border."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
327	Whitman Place Brown	"A modern interpretation of a traditional Persian panel rendered in warm grays and cream with accents of ochre and amber."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
328	Westridge Coffee	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvail
329	Westridge Pine	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvail
330	Westridge Fog	"Relaxed traditional motifs updated with color palettes ranging from classic with heirloom appeal to progressive, spicy combinations provide the Knightsen collection with fresh interpretations of timeless designs."	http://s7d5.scene7.com/is/image/Karastan/Imag
331	Pine Hill Red	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvail
332	Pine Hill Slate	"Floral motifs, sophisticated graphic patterns and modern damasks take center stage in the Carmel collection. Styled for today's relaxed living these fashion inspired patterns feature color palettes that are decorator friendly and offer the consumer an easy decorating choice."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvail
333	Pandora	"Peshawar' rugs have unique color effects originally achieved by hand spinning especially twisted wool that produced subtle nuances of color when dyed and woven. Designs used are traditional, yet relaxed, with freshened color palettes geared toward today's interiors. Karastan's master designers have re-created this stunning visual texture using meticulously placed nuances of color."	http://s7d5.scene7.com/is/image/Karastan/535-16008-Pandora
334	Arabella	"Peshawar' rugs have unique color effects originally achieved by hand spinning especially twisted wool that produced subtle nuances of color when dyed and woven. Designs used are traditional, yet relaxed, with freshened color palettes geared toward today's interiors. Karastan's master designers have re-created this stunning visual texture using meticulously placed nuances of color."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvail
